,mfccs0,mfccs1,mfccs2,mfccs3,mfccs4,mfccs5,mfccs6,mfccs7,mfccs8,mfccs9,mfccs10,mfccs11,mfccs12,delta_mfccs0,delta_mfccs1,delta_mfccs2,delta_mfccs3,delta_mfccs4,delta_mfccs5,delta_mfccs6,delta_mfccs7,delta_mfccs8,delta_mfccs9,delta_mfccs10,delta_mfccs11,delta_mfccs12,delta2_mfccs0,delta2_mfccs1,delta2_mfccs2,delta2_mfccs3,delta2_mfccs4,delta2_mfccs5,delta2_mfccs6,delta2_mfccs7,delta2_mfccs8,delta2_mfccs9,delta2_mfccs10,delta2_mfccs11,delta2_mfccs12
287,-437.72253,161.83234,-61.513474,71.83556,-47.248085,48.6687,-24.56279,25.906698,-13.922417,7.0410347,-2.1772232,-7.3856483,9.609858,22.302635,22.302635,22.302635,22.302635,22.302635,-9.092741,1.4475125,-4.2381206,1.4195698,1.4195698,1.4195698,1.4195698,1.4195698,-25.42616,-25.42616,-25.42616,-25.42616,-25.42616,7.9347963,-3.286505,2.4871366,-1.8022338,-1.8022338,-1.8022338,-1.8022338,-1.8022338
288,-423.72626,150.40129,-73.86274,72.78293,-53.738144,47.712425,-28.351791,26.870844,-14.988936,5.288072,-3.837286,-9.546911,7.7321396,22.171822,22.171822,22.171822,22.171822,22.171822,-7.8378215,2.2379012,-4.185044,1.6924894,1.6924894,1.6924894,1.6924894,1.6924894,-24.240395,-24.240395,-24.240395,-24.240395,-24.240395,7.3190274,-3.853175,2.473922,-2.1870558,-2.1870558,-2.1870558,-2.1870558,-2.1870558
289,-425.2041,153.43631,-66.66275,66.66131,-50.811436,40.77992,-28.012152,23.721622,-14.392107,5.6492486,-4.824549,-8.678331,8.26684,21.758728,21.758728,21.758728,21.758728,21.758728,-8.290274,2.0016165,-3.66732,1.937353,1.937353,1.937353,1.937353,1.937353,-24.072428,-24.072428,-24.072428,-24.072428,-24.072428,7.9834433,-3.2686696,2.4006019,-1.9811832,-1.9811832,-1.9811832,-1.9811832,-1.9811832
290,-439.44495,154.37845,-54.428608,69.150894,-41.464752,46.20454,-21.058037,27.852953,-9.672503,6.29494,-0.54924667,-7.0245275,9.33118,23.055134,23.055134,23.055134,23.055134,23.055134,-8.670915,1.2030416,-4.173147,1.0492682,1.0492682,1.0492682,1.0492682,1.0492682,-25.600698,-25.600698,-25.600698,-25.600698,-25.600698,7.3872576,-3.1168349,2.1445987,-1.8175017,-1.8175017,-1.8175017,-1.8175017,-1.8175017
291,-437.00528,153.90642,-62.363956,61.875393,-51.522106,43.406803,-24.761042,26.545645,-14.340934,3.9326708,-3.9127412,-4.6484923,11.386846,22.755205,22.755205,22.755205,22.755205,22.755205,-8.328739,1.9579647,-3.1965933,2.1092257,2.1092257,2.1092257,2.1092257,2.1092257,-24.755161,-24.755161,-24.755161,-24.755161,-24.755161,7.800583,-3.3812933,2.098299,-1.849354,-1.849354,-1.849354,-1.849354,-1.849354
292,-436.66312,157.92531,-60.868484,65.65715,-44.07707,47.666573,-19.145918,26.063679,-13.430061,5.584566,-2.271157,-5.641683,9.639499,22.713366,22.713366,22.713366,22.713366,22.713366,-8.688392,1.5643779,-3.9704292,1.1368651,1.1368651,1.1368651,1.1368651,1.1368651,-25.366955,-25.366955,-25.366955,-25.366955,-25.366955,7.4586134,-3.6356208,2.083343,-1.6626841,-1.6626841,-1.6626841,-1.6626841,-1.6626841
293,-422.5814,148.7209,-69.902214,55.61022,-48.192593,36.35973,-28.600655,17.95455,-12.797797,6.431326,0.23567115,-7.9978037,3.5375795,21.836466,21.836466,21.836466,21.836466,21.836466,-7.5594077,3.0899878,-2.5533543,1.9999586,1.9999586,1.9999586,1.9999586,1.9999586,-23.45347,-23.45347,-23.45347,-23.45347,-23.45347,8.127997,-2.9865344,2.1640768,-2.1287682,-2.1287682,-2.1287682,-2.1287682,-2.1287682
294,-439.31467,150.27199,-60.988594,68.493935,-51.007023,39.825497,-27.756887,26.012674,-13.769961,5.8787303,0.92193675,-5.7311215,9.562897,22.786598,22.786598,22.786598,22.786598,22.786598,-8.293825,2.00763,-3.2503326,2.3805587,2.3805587,2.3805587,2.3805587,2.3805587,-25.02966,-25.02966,-25.02966,-25.02966,-25.02966,7.868688,-2.6128855,2.655481,-2.1079004,-2.1079004,-2.1079004,-2.1079004,-2.1079004
295,-431.09433,143.6746,-48.684284,53.540337,-41.587208,33.340538,-19.276175,21.4854,-7.439085,2.991239,-4.2576275,-9.032285,4.708138,22.77783,22.77783,22.77783,22.77783,22.77783,-8.013279,1.3750074,-3.1193876,1.1600975,1.1600975,1.1600975,1.1600975,1.1600975,-24.295156,-24.295156,-24.295156,-24.295156,-24.295156,7.5355864,-2.6860597,1.4266424,-2.0378938,-2.0378938,-2.0378938,-2.0378938,-2.0378938
296,-436.00558,155.26407,-60.814663,67.82187,-45.40299,49.41336,-20.05788,27.016127,-14.294052,4.266649,-2.4738553,-6.382993,9.480389,22.753456,22.753456,22.753456,22.753456,22.753456,-8.678237,1.3753035,-4.2093606,1.0760503,1.0760503,1.0760503,1.0760503,1.0760503,-25.477028,-25.477028,-25.477028,-25.477028,-25.477028,7.157928,-3.6537364,2.1631403,-1.6672997,-1.6672997,-1.6672997,-1.6672997,-1.6672997
297,-440.20715,154.04213,-59.28933,63.082596,-49.89262,43.490383,-26.195658,26.48715,-11.5491705,8.0475025,-2.076097,-10.13417,3.5200107,22.976036,22.976036,22.976036,22.976036,22.976036,-8.170866,2.0571885,-3.4276128,1.3762723,1.3762723,1.3762723,1.3762723,1.3762723,-24.925282,-24.925282,-24.925282,-24.925282,-24.925282,8.116397,-3.0183806,1.7714089,-2.5863013,-2.5863013,-2.5863013,-2.5863013,-2.5863013
298,-438.44012,149.34427,-53.3363,64.78483,-40.88185,45.00889,-16.9437,26.645485,-8.8036585,5.693984,-1.0529938,-6.035256,8.234343,23.39098,23.39098,23.39098,23.39098,23.39098,-8.222396,1.294228,-3.9047256,0.90270424,0.90270424,0.90270424,0.90270424,0.90270424,-25.492455,-25.492455,-25.492455,-25.492455,-25.492455,7.0508776,-3.271244,1.8411614,-1.885366,-1.885366,-1.885366,-1.885366,-1.885366
299,-437.2521,161.87108,-60.189583,69.2988,-46.90786,46.61675,-25.15366,25.12134,-12.974965,6.329696,-2.0566945,-6.7556386,8.565964,22.237486,22.237486,22.237486,22.237486,22.237486,-9.118707,1.4999105,-3.967661,1.4863403,1.4863403,1.4863403,1.4863403,1.4863403,-25.210114,-25.210114,-25.210114,-25.210114,-25.210114,8.084025,-3.1404936,2.4472833,-1.8442225,-1.8442225,-1.8442225,-1.8442225,-1.8442225
300,-443.35843,158.5406,-55.452477,73.02577,-46.03347,45.54859,-23.839544,27.322329,-11.44008,6.8949966,-1.9237314,-6.885238,9.226425,22.829454,22.829454,22.829454,22.829454,22.829454,-9.062636,1.1113862,-4.203709,1.4523731,1.4523731,1.4523731,1.4523731,1.4523731,-25.744755,-25.744755,-25.744755,-25.744755,-25.744755,7.8745313,-2.9205947,2.489162,-1.9626418,-1.9626418,-1.9626418,-1.9626418,-1.9626418
301,-433.52563,160.31857,-62.550343,69.61289,-45.97983,47.73925,-25.118557,26.410864,-13.560832,5.8494697,-2.3682888,-8.554528,7.7418523,22.185434,22.185434,22.185434,22.185434,22.185434,-8.940845,1.549126,-4.2342815,1.182409,1.182409,1.182409,1.182409,1.182409,-25.076523,-25.076523,-25.076523,-25.076523,-25.076523,7.8043823,-3.4011703,2.3199565,-1.8478023,-1.8478023,-1.8478023,-1.8478023,-1.8478023
302,-436.20056,159.16525,-59.87821,69.021515,-44.178062,47.771694,-23.929474,25.883863,-11.561478,6.402235,-2.7948878,-7.4891853,8.252946,22.48933,22.48933,22.48933,22.48933,22.48933,-8.86881,1.3970131,-4.2044034,1.112149,1.112149,1.112149,1.112149,1.112149,-25.26722,-25.26722,-25.26722,-25.26722,-25.26722,7.746673,-3.36476,2.2648745,-1.7916989,-1.7916989,-1.7916989,-1.7916989,-1.7916989
303,-437.56644,161.58612,-59.850132,71.06337,-46.329266,45.85531,-24.00159,25.94901,-13.69729,5.4101453,-3.80877,-7.948113,8.897131,22.250904,22.250904,22.250904,22.250904,22.250904,-9.235774,1.2093904,-4.317841,1.3223683,1.3223683,1.3223683,1.3223683,1.3223683,-25.352505,-25.352505,-25.352505,-25.352505,-25.352505,7.9296165,-3.2631252,2.4416409,-1.7736502,-1.7736502,-1.7736502,-1.7736502,-1.7736502
304,-429.7901,151.4967,-49.041473,60.045216,-37.8562,37.78255,-19.756609,21.336876,-9.651083,5.05158,-1.5698208,-6.4881873,8.024893,22.106394,22.106394,22.106394,22.106394,22.106394,-8.782106,1.081171,-3.543848,1.1800073,1.1800073,1.1800073,1.1800073,1.1800073,-24.783726,-24.783726,-24.783726,-24.783726,-24.783726,7.6736236,-2.5785248,2.065227,-1.5177202,-1.5177202,-1.5177202,-1.5177202,-1.5177202
305,-437.9056,152.73749,-58.41548,71.43175,-44.02497,49.094517,-21.734343,29.462437,-10.708126,7.3092804,-2.0969079,-7.1661534,8.606034,23.166496,23.166496,23.166496,23.166496,23.166496,-8.337313,1.3318084,-4.3525276,0.98106205,0.98106205,0.98106205,0.98106205,0.98106205,-25.569336,-25.569336,-25.569336,-25.569336,-25.569336,7.1998024,-3.4763556,2.1377194,-1.9881783,-1.9881783,-1.9881783,-1.9881783,-1.9881783
306,-431.8976,154.38976,-63.22211,70.974884,-48.046432,45.39735,-24.805185,26.042385,-11.2336855,6.004277,-3.2985194,-7.983089,8.377803,22.481165,22.481165,22.481165,22.481165,22.481165,-8.403339,1.6508845,-4.11338,1.4755142,1.4755142,1.4755142,1.4755142,1.4755142,-24.800503,-24.800503,-24.800503,-24.800503,-24.800503,7.6282134,-3.393624,2.348389,-2.043532,-2.043532,-2.043532,-2.043532,-2.043532
307,-432.67282,153.47577,-60.408154,61.78255,-49.147297,41.837597,-25.122423,25.396715,-12.174714,5.559244,-4.9405375,-9.859943,7.0836253,22.47303,22.47303,22.47303,22.47303,22.47303,-8.261876,1.8450805,-3.5593116,1.5059562,1.5059562,1.5059562,1.5059562,1.5059562,-24.454493,-24.454493,-24.454493,-24.454493,-24.454493,7.950865,-3.2647824,1.7795681,-2.156261,-2.156261,-2.156261,-2.156261,-2.156261
308,-435.05698,153.67358,-60.423218,63.046986,-50.29308,42.801193,-24.359879,26.111532,-11.795572,6.0209146,-6.474702,-11.929205,5.0676603,22.704006,22.704006,22.704006,22.704006,22.704006,-8.211091,1.7503533,-3.824098,1.215525,1.215525,1.215525,1.215525,1.215525,-24.607508,-24.607508,-24.607508,-24.607508,-24.607508,7.934465,-3.4140172,1.592551,-2.410977,-2.410977,-2.410977,-2.410977,-2.410977
309,-430.19308,146.25703,-53.748947,54.94065,-45.190643,35.909775,-20.880152,21.838959,-10.187629,3.0024118,-4.6895175,-6.3414783,10.244773,22.557905,22.557905,22.557905,22.557905,22.557905,-8.070457,1.6059703,-2.9791224,1.8088771,1.8088771,1.8088771,1.8088771,1.8088771,-24.237228,-24.237228,-24.237228,-24.237228,-24.237228,7.624415,-2.9259195,1.7136176,-1.7002157,-1.7002157,-1.7002157,-1.7002157,-1.7002157
310,-435.84128,153.3745,-53.91879,64.10321,-47.600132,39.914455,-26.005722,23.95919,-13.306651,5.7794085,-2.0929658,-4.2916446,11.189927,22.2255,22.2255,22.2255,22.2255,22.2255,-8.7872925,1.4160597,-3.2104824,2.2031279,2.2031279,2.2031279,2.2031279,2.2031279,-24.917116,-24.917116,-24.917116,-24.917116,-24.917116,8.082776,-2.5057015,2.4901466,-1.6986141,-1.6986141,-1.6986141,-1.6986141,-1.6986141
311,-434.92966,159.96712,-61.34153,72.00492,-46.93753,46.799576,-23.7054,27.105799,-12.364343,6.352359,-3.6210492,-8.620153,8.260959,22.362404,22.362404,22.362404,22.362404,22.362404,-8.90156,1.3896139,-4.368404,1.2325006,1.2325006,1.2325006,1.2325006,1.2325006,-25.141281,-25.141281,-25.141281,-25.141281,-25.141281,7.8204694,-3.4162762,2.3089125,-1.9882647,-1.9882647,-1.9882647,-1.9882647,-1.9882647
312,-421.2107,142.29198,-65.47231,74.04874,-51.67926,45.171032,-28.877045,26.629839,-13.889017,4.699051,-5.031265,-9.623776,8.510363,22.110218,22.110218,22.110218,22.110218,22.110218,-7.79429,1.5125738,-4.345033,1.7022473,1.7022473,1.7022473,1.7022473,1.7022473,-24.32618,-24.32618,-24.32618,-24.32618,-24.32618,6.971488,-3.3363492,2.6025774,-2.0420837,-2.0420837,-2.0420837,-2.0420837,-2.0420837
313,-433.64474,156.27077,-53.57323,66.233505,-42.69529,40.575127,-21.866077,22.932625,-10.512607,4.966669,-1.6059101,-7.3190312,7.810653,22.171167,22.171167,22.171167,22.171167,22.171167,-9.030118,1.1798606,-3.8467574,1.3482612,1.3482612,1.3482612,1.3482612,1.3482612,-24.979023,-24.979023,-24.979023,-24.979023,-24.979023,7.876102,-2.7343328,2.3094106,-1.775405,-1.775405,-1.775405,-1.775405,-1.775405
314,-432.889,156.12344,-57.412292,67.66688,-41.468216,43.779034,-20.954992,24.131308,-11.103409,5.3708115,-2.6835227,-7.919021,7.5967164,22.336546,22.336546,22.336546,22.336546,22.336546,-8.84403,1.2184795,-4.215906,0.9824668,0.9824668,0.9824668,0.9824668,0.9824668,-25.126152,-25.126152,-25.126152,-25.126152,-25.126152,7.5615964,-3.2169306,2.2360296,-1.7050685,-1.7050685,-1.7050685,-1.7050685,-1.7050685
315,-435.50095,152.2367,-58.504223,58.06446,-48.7381,38.394005,-25.198353,22.56295,-13.572086,4.0510817,-2.3986068,-3.5168684,11.921078,22.427258,22.427258,22.427258,22.427258,22.427258,-8.423489,1.9480549,-2.7394404,2.3998618,2.3998618,2.3998618,2.3998618,2.3998618,-24.558136,-24.558136,-24.558136,-24.558136,-24.558136,8.042303,-2.8231387,2.2460032,-1.6167917,-1.6167917,-1.6167917,-1.6167917,-1.6167917
316,-438.7215,155.76247,-62.061157,64.941765,-51.771896,42.74112,-25.521896,27.10596,-12.374415,7.3018484,-4.4692054,-9.495695,5.6695886,22.838278,22.838278,22.838278,22.838278,22.838278,-8.236731,2.0101311,-3.5595472,1.5892794,1.5892794,1.5892794,1.5892794,1.5892794,-24.772972,-24.772972,-24.772972,-24.772972,-24.772972,8.154853,-3.292071,1.8627199,-2.5014336,-2.5014336,-2.5014336,-2.5014336,-2.5014336
317,-438.69086,153.27553,-54.831245,69.24698,-41.443474,46.30895,-20.062717,25.362919,-10.48276,5.849769,-2.5258272,-6.461359,8.987196,22.928226,22.928226,22.928226,22.928226,22.928226,-8.717416,1.0000907,-4.2903137,0.98287314,0.98287314,0.98287314,0.98287314,0.98287314,-25.677103,-25.677103,-25.677103,-25.677103,-25.677103,7.274583,-3.2079618,2.2618122,-1.6668718,-1.6668718,-1.6668718,-1.6668718,-1.6668718
318,-434.59113,155.75427,-56.66321,67.043846,-43.599216,44.1195,-21.417152,24.230156,-10.735444,6.065746,-1.2405953,-5.338704,10.633282,22.473637,22.473637,22.473637,22.473637,22.473637,-8.740269,1.4099061,-3.7980022,1.5124015,1.5124015,1.5124015,1.5124015,1.5124015,-25.113426,-25.113426,-25.113426,-25.113426,-25.113426,7.688022,-3.048622,2.3254857,-1.6680521,-1.6680521,-1.6680521,-1.6680521,-1.6680521
319,-432.68774,146.03386,-54.540913,56.0686,-46.90143,34.631176,-22.406086,23.10465,-8.307515,6.757904,-3.8940444,-10.222853,4.315009,22.859425,22.859425,22.859425,22.859425,22.859425,-7.6639366,2.005278,-2.963194,1.51635,1.51635,1.51635,1.51635,1.51635,-24.138937,-24.138937,-24.138937,-24.138937,-24.138937,7.987984,-2.7881148,1.4221605,-2.4949644,-2.4949644,-2.4949644,-2.4949644,-2.4949644
320,-434.4461,165.4172,-63.476337,70.48499,-50.164005,45.34075,-27.186947,25.830486,-15.496059,5.6580715,-3.2723484,-8.244073,7.956738,21.741243,21.741243,21.741243,21.741243,21.741243,-9.357127,1.6026803,-4.0319295,1.6564213,1.6564213,1.6564213,1.6564213,1.6564213,-24.891987,-24.891987,-24.891987,-24.891987,-24.891987,8.387291,-3.1966522,2.5318227,-1.9563564,-1.9563564,-1.9563564,-1.9563564,-1.9563564
321,-435.5957,161.47101,-62.02911,70.34181,-45.76985,46.40025,-23.340773,25.869589,-13.32778,5.568142,-2.8795977,-8.096816,7.901838,22.26171,22.26171,22.26171,22.26171,22.26171,-9.067047,1.443842,-4.2789164,1.196941,1.196941,1.196941,1.196941,1.196941,-25.205048,-25.205048,-25.205048,-25.205048,-25.205048,7.8501782,-3.4092314,2.3648057,-1.8404832,-1.8404832,-1.8404832,-1.8404832,-1.8404832
322,-426.69388,147.81229,-46.103493,59.227116,-37.037876,36.88041,-17.160133,18.848413,-8.8137045,3.049884,-2.5228372,-7.946721,7.711505,22.00282,22.00282,22.00282,22.00282,22.00282,-8.800999,0.7367879,-3.7410808,0.9665366,0.9665366,0.9665366,0.9665366,0.9665366,-24.706816,-24.706816,-24.706816,-24.706816,-24.706816,7.3568707,-2.5172575,1.9568629,-1.4223719,-1.4223719,-1.4223719,-1.4223719,-1.4223719
323,-428.36328,154.41063,-54.009293,63.376396,-43.006878,39.19358,-19.459764,21.439888,-11.801452,5.2433386,-2.0306191,-7.229243,7.765999,21.870855,21.870855,21.870855,21.870855,21.870855,-8.839526,1.302878,-3.6622658,1.3747463,1.3747463,1.3747463,1.3747463,1.3747463,-24.652508,-24.652508,-24.652508,-24.652508,-24.652508,7.8120494,-2.7962909,2.1731718,-1.7503399,-1.7503399,-1.7503399,-1.7503399,-1.7503399
324,-438.00558,157.89606,-66.5138,63.857162,-55.26854,42.651394,-27.911978,25.461767,-15.624412,3.800519,-3.7108753,-3.3771794,12.2903385,22.47033,22.47033,22.47033,22.47033,22.47033,-8.55247,2.2190068,-2.9946427,2.648179,2.648179,2.648179,2.648179,2.648179,-24.606068,-24.606068,-24.606068,-24.606068,-24.606068,8.223001,-3.3013587,2.4672112,-1.8624631,-1.8624631,-1.8624631,-1.8624631,-1.8624631
325,-437.68024,163.25298,-61.447197,72.224365,-47.279854,47.060894,-26.52115,26.5689,-13.800425,6.5432034,-4.336613,-9.264903,7.8029428,22.16926,22.16926,22.16926,22.16926,22.16926,-9.24085,1.2977619,-4.4240336,1.2616196,1.2616196,1.2616196,1.2616196,1.2616196,-25.30565,-25.30565,-25.30565,-25.30565,-25.30565,8.11821,-3.297002,2.4389734,-1.9065297,-1.9065297,-1.9065297,-1.9065297,-1.9065297
326,-432.06598,149.57632,-57.80142,59.053226,-46.463623,37.466362,-21.5445,25.534573,-9.643466,4.4778485,-7.0623493,-10.245119,8.255412,22.808197,22.808197,22.808197,22.808197,22.808197,-7.9673038,1.682311,-3.5510926,1.3941545,1.3941545,1.3941545,1.3941545,1.3941545,-24.283293,-24.283293,-24.283293,-24.283293,-24.283293,7.7305436,-3.3825479,1.4629773,-2.0947366,-2.0947366,-2.0947366,-2.0947366,-2.0947366
327,-430.64377,149.49263,-59.062973,64.39033,-45.945965,44.310894,-26.775227,25.507269,-12.500144,3.7145379,-5.39231,-9.368667,6.4730086,22.418575,22.418575,22.418575,22.418575,22.418575,-8.366987,1.3457216,-4.0048776,1.1601719,1.1601719,1.1601719,1.1601719,1.1601719,-24.730143,-24.730143,-24.730143,-24.730143,-24.730143,7.4019923,-3.2724009,2.0661712,-1.8399886,-1.8399886,-1.8399886,-1.8399886,-1.8399886
328,-435.93814,151.66174,-57.600792,60.972553,-48.546295,38.07623,-21.8736,25.97059,-10.403267,6.711737,-4.5067425,-11.491023,5.4650064,22.893736,22.893736,22.893736,22.893736,22.893736,-8.025644,1.8962362,-3.4832382,1.3803052,1.3803052,1.3803052,1.3803052,1.3803052,-24.526497,-24.526497,-24.526497,-24.526497,-24.526497,8.005405,-3.1275938,1.4829065,-2.5036173,-2.5036173,-2.5036173,-2.5036173,-2.5036173
329,-439.7442,153.72502,-57.923443,62.133007,-50.94024,38.75413,-24.663147,25.933315,-10.70938,7.701226,-2.2404308,-7.5519414,6.075014,22.931765,22.931765,22.931765,22.931765,22.931765,-8.142921,2.1179602,-3.013207,1.929269,1.929269,1.929269,1.929269,1.929269,-24.655142,-24.655142,-24.655142,-24.655142,-24.655142,8.322834,-2.8332803,1.876686,-2.5545063,-2.5545063,-2.5545063,-2.5545063,-2.5545063
330,-436.63568,162.36441,-59.569977,71.05953,-46.926292,46.294968,-25.265533,25.870619,-12.830118,5.342279,-3.2853742,-7.7637897,7.8925004,22.159754,22.159754,22.159754,22.159754,22.159754,-9.276434,1.2625775,-4.2306747,1.3421813,1.3421813,1.3421813,1.3421813,1.3421813,-25.20609,-25.20609,-25.20609,-25.20609,-25.20609,8.040924,-3.1787665,2.4630191,-1.8806008,-1.8806008,-1.8806008,-1.8806008,-1.8806008
331,-423.4775,147.63081,-65.97349,62.116753,-45.899204,39.0203,-25.105429,24.665712,-11.504598,4.7089853,-3.0619109,-9.715222,6.965748,22.293934,22.293934,22.293934,22.293934,22.293934,-7.7064824,2.2309606,-3.5639637,1.4897257,1.4897257,1.4897257,1.4897257,1.4897257,-23.90939,-23.90939,-23.90939,-23.90939,-23.90939,7.479612,-3.4340568,1.9561405,-2.0106936,-2.0106936,-2.0106936,-2.0106936,-2.0106936
332,-433.75732,151.99973,-74.00394,80.01953,-51.42613,45.826485,-26.212095,26.400328,-12.057881,3.5585551,-8.455231,-6.069668,9.827089,22.856504,22.856504,22.856504,22.856504,22.856504,-8.165848,1.5353706,-4.7637625,1.6999395,1.6999395,1.6999395,1.6999395,1.6999395,-24.985188,-24.985188,-24.985188,-24.985188,-24.985188,7.154027,-4.1548743,2.9846957,-1.8988748,-1.8988748,-1.8988748,-1.8988748,-1.8988748
333,-437.91937,153.62175,-59.65641,64.09003,-50.099842,40.312828,-26.691067,26.55559,-11.0463705,8.6419525,-3.371034,-10.190785,5.0699806,22.80745,22.80745,22.80745,22.80745,22.80745,-8.095819,2.0524497,-3.4105647,1.6315813,1.6315813,1.6315813,1.6315813,1.6315813,-24.65773,-24.65773,-24.65773,-24.65773,-24.65773,8.273784,-2.9641054,1.8477684,-2.5690818,-2.5690818,-2.5690818,-2.5690818,-2.5690818
334,-437.01016,154.39836,-61.2258,72.23949,-44.85257,50.317684,-22.936752,29.047888,-12.548053,7.8539014,-1.8948163,-7.751013,9.313137,22.94089,22.94089,22.94089,22.94089,22.94089,-8.4102,1.4584402,-4.427127,1.0557771,1.0557771,1.0557771,1.0557771,1.0557771,-25.577114,-25.577114,-25.577114,-25.577114,-25.577114,7.2779484,-3.5454507,2.2410321,-1.8936238,-1.8936238,-1.8936238,-1.8936238,-1.8936238
335,-441.1123,157.68785,-56.63846,70.43836,-43.703365,46.740685,-20.841461,26.927454,-11.419377,7.0848274,-2.6616366,-8.209418,8.528855,22.906446,22.906446,22.906446,22.906446,22.906446,-8.848579,1.1766905,-4.355926,1.0099266,1.0099266,1.0099266,1.0099266,1.0099266,-25.70718,-25.70718,-25.70718,-25.70718,-25.70718,7.620675,-3.2733495,2.1583042,-1.8981901,-1.8981901,-1.8981901,-1.8981901,-1.8981901
336,-433.05118,147.62753,-62.502342,59.33117,-49.70534,42.140846,-22.31,26.755493,-14.24294,0.019787056,-7.193134,-8.349874,9.149819,22.930187,22.930187,22.930187,22.930187,22.930187,-8.056813,1.6473689,-3.6560435,1.4574418,1.4574418,1.4574418,1.4574418,1.4574418,-24.580029,-24.580029,-24.580029,-24.580029,-24.580029,7.120473,-3.7867277,1.6843983,-1.8037093,-1.8037093,-1.8037093,-1.8037093,-1.8037093
337,-437.87396,156.4772,-65.275406,65.34883,-52.20665,45.37169,-25.197123,26.496899,-14.587519,4.4356213,-3.40562,-4.0252213,11.91235,22.723072,22.723072,22.723072,22.723072,22.723072,-8.446617,2.018383,-3.372594,2.16345,2.16345,2.16345,2.16345,2.16345,-24.897053,-24.897053,-24.897053,-24.897053,-24.897053,7.835894,-3.5022678,2.3283932,-1.8270469,-1.8270469,-1.8270469,-1.8270469,-1.8270469
338,-431.26895,152.58505,-51.082195,62.82703,-39.201084,40.13189,-19.308548,20.530645,-11.109181,3.8155746,-2.8443148,-5.8322897,8.087383,22.0888,22.0888,22.0888,22.0888,22.0888,-8.997652,0.8749953,-3.8333373,1.1245788,1.1245788,1.1245788,1.1245788,1.1245788,-25.06046,-25.06046,-25.06046,-25.06046,-25.06046,7.50875,-2.7836668,2.2866747,-1.3973283,-1.3973283,-1.3973283,-1.3973283,-1.3973283
339,-436.40244,152.92691,-53.08399,66.77873,-41.13033,44.662548,-19.987871,23.466167,-9.4975195,8.288045,-0.5111305,-6.754675,9.359469,22.721891,22.721891,22.721891,22.721891,22.721891,-8.554646,1.2814767,-3.9089115,1.1913815,1.1913815,1.1913815,1.1913815,1.1913815,-25.406424,-25.406424,-25.406424,-25.406424,-25.406424,7.575211,-2.8757658,2.159106,-1.7534809,-1.7534809,-1.7534809,-1.7534809,-1.7534809
