,file,state,machine_type,machine,dB,file_path
11351,00000178.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000178.wav
11352,00000179.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000179.wav
11353,00000180.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000180.wav
11354,00000181.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000181.wav
11355,00000182.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000182.wav
11356,00000183.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000183.wav
11357,00000184.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000184.wav
11358,00000185.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000185.wav
11359,00000186.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000186.wav
11360,00000187.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000187.wav
11361,00000188.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000188.wav
11362,00000189.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000189.wav
11363,00000190.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000190.wav
11364,00000191.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000191.wav
11365,00000192.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000192.wav
11366,00000193.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000193.wav
11367,00000194.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000194.wav
11368,00000195.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000195.wav
11369,00000196.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000196.wav
11370,00000197.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000197.wav
11371,00000198.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000198.wav
11372,00000199.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000199.wav
11373,00000200.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000200.wav
11374,00000201.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000201.wav
11375,00000202.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000202.wav
11376,00000203.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000203.wav
11377,00000204.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000204.wav
11378,00000205.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000205.wav
11379,00000206.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000206.wav
11380,00000207.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000207.wav
11381,00000208.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000208.wav
11382,00000209.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000209.wav
11383,00000210.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000210.wav
11384,00000211.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000211.wav
11385,00000212.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000212.wav
11386,00000213.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000213.wav
11387,00000214.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000214.wav
11388,00000215.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000215.wav
11389,00000216.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000216.wav
11390,00000217.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000217.wav
11391,00000218.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000218.wav
11392,00000219.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000219.wav
11393,00000220.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000220.wav
11394,00000221.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000221.wav
11395,00000222.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000222.wav
11396,00000223.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000223.wav
11397,00000224.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000224.wav
11398,00000225.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000225.wav
11399,00000226.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000226.wav
11400,00000227.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000227.wav
11401,00000228.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000228.wav
11402,00000229.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000229.wav
11403,00000230.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000230.wav
11404,00000231.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000231.wav
11405,00000232.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000232.wav
11406,00000233.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000233.wav
11407,00000234.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000234.wav
11408,00000235.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000235.wav
11409,00000236.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000236.wav
11410,00000237.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000237.wav
11411,00000238.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000238.wav
11412,00000239.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000239.wav
11413,00000240.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000240.wav
11414,00000241.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000241.wav
11415,00000242.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000242.wav
11416,00000243.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000243.wav
11417,00000244.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000244.wav
11418,00000245.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000245.wav
11419,00000246.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000246.wav
11420,00000247.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000247.wav
11421,00000248.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000248.wav
11422,00000249.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000249.wav
11423,00000250.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000250.wav
11424,00000251.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000251.wav
11425,00000252.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000252.wav
11426,00000253.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000253.wav
11427,00000254.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000254.wav
11428,00000255.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000255.wav
11429,00000256.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000256.wav
11430,00000257.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000257.wav
11431,00000258.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000258.wav
11432,00000259.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000259.wav
11433,00000260.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000260.wav
11434,00000261.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000261.wav
11435,00000262.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000262.wav
11436,00000263.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000263.wav
11437,00000264.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000264.wav
11438,00000265.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000265.wav
11439,00000266.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000266.wav
11440,00000267.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000267.wav
11441,00000268.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000268.wav
11442,00000269.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000269.wav
11443,00000270.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000270.wav
11444,00000271.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000271.wav
11445,00000272.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000272.wav
11446,00000273.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000273.wav
11447,00000274.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000274.wav
11448,00000275.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000275.wav
11449,00000276.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000276.wav
11450,00000277.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000277.wav
11451,00000278.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000278.wav
11452,00000279.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000279.wav
11453,00000280.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000280.wav
11454,00000281.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000281.wav
11455,00000282.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000282.wav
11456,00000283.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000283.wav
11457,00000284.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000284.wav
11458,00000285.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000285.wav
11459,00000286.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000286.wav
11460,00000287.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000287.wav
11461,00000288.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000288.wav
11462,00000289.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000289.wav
11463,00000290.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000290.wav
11464,00000291.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000291.wav
11465,00000292.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000292.wav
11466,00000293.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000293.wav
11467,00000294.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000294.wav
11468,00000295.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000295.wav
11469,00000296.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000296.wav
11470,00000297.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000297.wav
11471,00000298.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000298.wav
11472,00000299.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000299.wav
11473,00000300.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000300.wav
11474,00000301.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000301.wav
11475,00000302.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000302.wav
11476,00000303.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000303.wav
11477,00000304.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000304.wav
11478,00000305.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000305.wav
11479,00000306.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000306.wav
11480,00000307.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000307.wav
11481,00000308.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000308.wav
11482,00000309.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000309.wav
11483,00000310.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000310.wav
11484,00000311.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000311.wav
11485,00000312.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000312.wav
11486,00000313.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000313.wav
11487,00000314.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000314.wav
11488,00000315.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000315.wav
11489,00000316.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000316.wav
11490,00000317.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000317.wav
11491,00000318.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000318.wav
11492,00000319.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000319.wav
11493,00000320.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000320.wav
11494,00000321.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000321.wav
11495,00000322.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000322.wav
11496,00000323.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000323.wav
11497,00000324.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000324.wav
11498,00000325.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000325.wav
11499,00000326.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000326.wav
11500,00000327.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000327.wav
11501,00000328.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000328.wav
11502,00000329.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000329.wav
11503,00000330.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000330.wav
11504,00000331.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000331.wav
11505,00000332.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000332.wav
11506,00000333.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000333.wav
11507,00000334.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000334.wav
11508,00000335.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000335.wav
11509,00000336.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000336.wav
11510,00000337.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000337.wav
11511,00000338.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000338.wav
11512,00000339.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000339.wav
11513,00000340.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000340.wav
11514,00000341.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000341.wav
11515,00000342.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000342.wav
11516,00000343.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000343.wav
11517,00000344.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000344.wav
11518,00000345.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000345.wav
11519,00000346.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000346.wav
11520,00000347.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000347.wav
11521,00000348.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000348.wav
11522,00000349.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000349.wav
11523,00000350.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000350.wav
11524,00000351.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000351.wav
11525,00000352.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000352.wav
11526,00000353.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000353.wav
11527,00000354.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000354.wav
11528,00000355.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000355.wav
11529,00000356.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000356.wav
11530,00000357.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000357.wav
11531,00000358.wav,abnormal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\abnormal\00000358.wav
11532,00000000.wav,normal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\normal\00000000.wav
11533,00000001.wav,normal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\normal\00000001.wav
11534,00000002.wav,normal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\normal\00000002.wav
11535,00000003.wav,normal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\normal\00000003.wav
11536,00000004.wav,normal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\normal\00000004.wav
11537,00000005.wav,normal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\normal\00000005.wav
11538,00000006.wav,normal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\normal\00000006.wav
11539,00000007.wav,normal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\normal\00000007.wav
11540,00000008.wav,normal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\normal\00000008.wav
11541,00000009.wav,normal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\normal\00000009.wav
11542,00000010.wav,normal,id_02,fan,0_dB_fan,E:\Projects\factory_noises\0_dB_fan\fan\id_02\normal\00000010.wav
